,tournament_id,group_id,tournament_type,tournament_progression,tournament_name,tournament_start,tournament_end
1094,57911,14741,2,Standard,DIBBL S30: Itchnsaur Division,2022-06-26,2022-06-26
1095,57910,14741,2,Standard,DIBBL S30: Lord Black Death Rotmaw Division,2022-06-26,2022-06-26
1096,57909,14741,2,Standard,DIBBL S30: Flint Burrows Division,2022-06-26,2022-06-26
1097,57897,15469,2,Standard,NCBB S40 SCC vs AKC,2022-06-24,2022-06-24
1098,57896,15469,2,Standard,NCBB S40 FBC vs Smack,2022-06-24,2022-06-24
1099,57895,15469,2,Standard,NCBB S40 Beast vs UAC,2022-06-24,2022-06-24
1100,57894,12816,4,Standard,TDF ronde 6,2022-06-23,2022-06-23
1101,57893,14935,1,Standard,BB2020 S2 Playoffs,2022-06-23,2022-06-23
1102,57892,15157,3,Standard,Chaos Cup: Now With Actual Bounties,2022-06-23,2022-06-23
1103,57890,12798,1,Standard,No lo haga,2022-06-23,2022-06-23
1104,57888,15615,4,Standard,Super League Season Zero,2022-06-22,2022-06-22
1105,57886,15673,2,Standard,Not-so-stabby friendly league,2022-06-22,2022-06-22
1106,57885,13342,4,Standard,Coupe Zlatlan 2,2022-06-22,2022-06-22
1107,57883,14937,2,Standard,Grupp Bowl III,2022-06-22,2022-06-22
1108,57882,14937,2,Standard,Grupp Blood III,2022-06-22,2022-06-22
1109,57881,6524,1,Standard,Super Bowl - Season 28,2022-06-22,2022-06-22
1110,57880,2294,1,Standard,Royal Rookie Rumble 521,2022-06-21,2022-06-21
1111,57878,15659,3,Standard,DLEC7 Inaugural ,2022-06-21,2022-06-21
1112,57875,12013,1,Standard,(TSD3) Fear Bowl,2022-06-20,2022-06-20
1113,57872,12816,4,Standard,TDF ronde 6,2022-06-20,2022-06-20
1114,57870,15619,2,Standard,Pod 6 Powerbash,2022-06-20,2022-06-20
1115,57869,14985,2,Standard,Season 2 - Regular Season - AWC,2022-06-20,2022-06-20
1116,57868,14985,2,Standard,Season 2 - Regular Season - NWC,2022-06-20,2022-06-20
1117,57867,14720,1,Standard,[SL20] Old World Rookie Rumble #8,2022-06-19,2022-06-19
1118,57865,15569,1,Standard,Rock Hard Place,2022-06-18,2022-06-18
1119,57864,15615,4,Standard,Season Zero,2022-06-18,2022-06-18
1120,57862,14997,2,Standard,Hot Bowl O'Soup,2022-06-18,2022-06-18
1121,57861,10068,1,Standard,Season 12 playoff DLE,2022-06-17,2022-06-17
1122,57860,12013,1,Standard,(TSD3) Baki v Justicium,2022-06-17,2022-06-17
1123,57859,12013,1,Standard,(TSD3) Geggster v Madvig,2022-06-17,2022-06-17
1124,57858,12013,1,Standard,(TSD3) PeteW v LargoFL,2022-06-17,2022-06-17
1125,57854,3180,3,Standard,145 Summer Season,2022-06-16,2022-06-16
1126,57853,11177,1,Standard,[SL]UMBBL Shield XX,2022-06-16,2022-06-16
1127,57851,15643,2,Standard,Round 1,2022-06-15,2022-06-15
1128,57849,15326,2,Standard,SwW2 - B,2022-06-15,2022-06-15
1129,57848,15326,2,Standard,SwW2 - A,2022-06-15,2022-06-15
1130,57846,15084,1,Standard,The dead rubber,2022-06-15,2022-06-15
1131,57845,15084,1,Standard,Secret Smack final,2022-06-15,2022-06-15
1132,57831,15203,2,Standard,Fortnightly League,2022-06-13,2022-06-13
1133,57830,12734,1,Standard,Como te odio Nuffle (CTON) I,2022-06-13,2022-06-13
1134,57829,12734,1,Standard,Conferencia Play-offs T04,2022-06-13,2022-06-13
1135,57827,15646,2,Standard,Smash Mouth,2022-06-13,2022-06-13
1136,57822,647,2,Standard,SWL XCII Premier,2022-06-12,2022-06-12
1137,57820,647,2,Standard,SWL XCII Capt'n Crunch Conference,2022-06-12,2022-06-12
1138,57819,647,2,Standard,SWL XCII Jubba Grindhauler Conference,2022-06-12,2022-06-12
1139,57817,647,2,Standard,SWL XCII Malapropism Mania Reginald,2022-06-12,2022-06-12
1140,57816,647,2,Standard,SWL XCII REALLY High Elves Regional,2022-06-12,2022-06-12
1141,57813,14959,2,Standard,Round 1,2022-06-11,2022-06-11
1142,57812,15026,3,Standard,Season 7,2022-06-11,2022-06-11
1143,57810,15641,2,Standard,GFC Tournament Preliminaries,2022-06-11,2022-06-11
1144,57809,15570,2,Standard,Welwyn Wargamers,2022-06-10,2022-06-10
1145,57808,14737,1,Standard,Paradox Violence,2022-06-10,2022-06-10
1146,57807,14863,2,Standard,SLA20 Season Two,2022-06-09,2022-06-09
1147,57806,15567,1,Standard,Open [L]eague Classic  I,2022-06-09,2022-06-09
1148,57805,15558,2,Standard,Plata,2022-06-08,2022-06-08
1149,57804,15558,2,Standard,Oro,2022-06-08,2022-06-08
1150,57803,15449,2,Standard,Ukraine Rookie Bowl III,2022-06-08,2022-06-08
1151,57802,15469,3,Standard,NCBB S40 BCS Out-of-Conference Play,2022-06-08,2022-06-08
1152,57801,15469,2,Standard,NCBB S40 Non-AQ Group B,2022-06-08,2022-06-08
1153,57798,15469,2,Standard,NCBB S40 Non-AQ Group A,2022-06-08,2022-06-08
1154,57797,10738,1,Standard,Season VII Exhibition ,2022-06-08,2022-06-08
1155,57796,10738,1,Standard,Season VII Playoffs,2022-06-08,2022-06-08
1156,57794,10455,2,Standard,"CIBBL - Y9, Autumn - Gold Division",2022-06-07,2022-06-07
1157,57793,10455,2,Standard,"CIBBL - Y9, Autumn - Silver Division",2022-06-07,2022-06-07
1158,57792,10455,2,Standard,"CIBBL - Y9, Autumn - Bronze Division",2022-06-07,2022-06-07
1159,57791,10455,2,Standard,"CIBBL - Y9, Autumn - Copper Division",2022-06-07,2022-06-07
1160,57790,10455,2,Standard,"CIBBL - Y9, Autumn - Tin Division",2022-06-07,2022-06-07
1161,57789,10455,2,Standard,"CIBBL - Y9, Autumn - Marble Division",2022-06-07,2022-06-07
1162,57788,10455,2,Standard,"CIBBL - Y9, Autumn - Granite Division",2022-06-07,2022-06-07
1163,57787,10455,2,Standard,"CIBBL - Y9, Autumn - Clay Division",2022-06-07,2022-06-07
1164,57786,10455,2,Standard,"CIBBL - Y9, Autumn - Wood Division",2022-06-07,2022-06-07
1165,57785,10455,2,Standard,"CIBBL - Y9, Autumn - Cloth Division",2022-06-07,2022-06-07
1166,57784,2294,1,Standard,Royal Rookie Rumble 520,2022-06-06,2022-06-06
1167,57779,15084,2,Standard,The secret Tentcale Smack,2022-06-06,2022-06-06
1168,57778,14741,1,Standard,DIBBL S29: The 'Tickling' Playoffs,2022-06-06,2022-06-06
1169,57777,14741,1,Standard,DIBBL S29: The Participation Plate,2022-06-06,2022-06-06
1170,57776,14741,1,Standard,DIBBL S29: The Wobbly Boot,2022-06-06,2022-06-06
1171,57773,15449,1,Standard,Ukrainian Bowl I,2022-06-05,2022-06-05
1172,57764,15355,1,Standard,Picante Cup Finals,2022-06-05,2022-06-05
1173,57763,15591,1,Standard,Meat Grinder Marathon,2022-06-05,2022-06-05
1174,57758,10393,2,Standard,Sekrit Season 6,2022-06-04,2022-06-04
1175,57757,6524,1,Standard,NFC Playoffs - Season 28,2022-06-04,2022-06-04
1176,57756,6524,1,Standard,AFC Playoffs - Season 28,2022-06-04,2022-06-04
1177,57754,15398,1,Standard,PlayOffs FiestaPOW I,2022-06-02,2022-06-02
1178,57751,14385,1,Standard,Florence Fumbbl Fisticuff season 4 PLAYOFF,2022-06-02,2022-06-02
1179,57748,15501,2,Standard,Guwno,2022-05-31,2022-05-31
1180,57747,14793,2,Standard,S2 Nieżywiec Superliga - Grupa B,2022-05-31,2022-05-31
1181,57746,14793,2,Standard,S2 Nieżywiec Superliga - Grupa A,2022-05-31,2022-05-31
1182,57745,14802,4,Standard,I Kantera Bowl ,2022-05-31,2022-05-31
1183,57739,15606,2,Standard,,2022-05-29,2022-05-29
1184,57738,15085,2,Standard,JBL30 - Divisions Nord Jupiler vs Budweiser,2022-05-29,2022-05-29
1185,57737,15085,2,Standard,JBL 30 - Divisions Sud Jupiler vs Budweiser,2022-05-29,2022-05-29
1186,57736,15085,2,Standard,JBL 30 - Divisions Ouest Jupiler vs Budweiser,2022-05-29,2022-05-29
1187,57735,15085,2,Standard,JBL 30 - Divisions Est Jupiler vs Budweiser,2022-05-29,2022-05-29
1188,57730,15482,1,Standard,PlayOffs S1,2022-05-28,2022-05-28
1189,57729,15482,1,Standard,Jesters Cup S1,2022-05-28,2022-05-28
1190,57728,15482,2,Standard,S1. KoS South vs KoS East,2022-05-28,2022-05-28
1191,57726,15482,2,Standard,S1. KoL North vs KoL West,2022-05-28,2022-05-28
1192,57725,14284,2,Standard,2022,2022-05-27,2022-05-27
1193,57723,647,3,Standard,SWL XCI Trial of Blood,2022-05-27,2022-05-27
1194,57716,12026,2,Standard,HDBC 7s S4 - Lothern - Pool 1,2022-05-26,2022-05-26
1195,57714,12026,2,Standard,HDBC 7s S4 - Lothern - Pool 2,2022-05-26,2022-05-26
1196,57711,14453,2,Standard,Blitz II Edicion Pinchos,2022-05-25,2022-05-25
1197,57708,15084,1,Standard,The Sucker Cup,2022-05-25,2022-05-25
1198,57698,14851,2,Standard,The Four Ways V,2022-05-24,2022-05-24
1199,57697,13650,1,Standard,Saison 4 play-offs,2022-05-24,2022-05-24
1200,57694,15026,2,Standard,Season 6 ,2022-05-21,2022-05-21
1201,57693,14726,2,Standard,NWBL: Season 2 - Gold League,2022-05-21,2022-05-21
1202,57692,14726,2,Standard,NWBL: Season 2 - Silver League,2022-05-21,2022-05-21
1203,57691,14726,2,Standard,NWBL: Season 2 - Bronze League,2022-05-21,2022-05-21
1204,57690,13630,1,Standard,MBBL 3 - Tournoi principal,2022-05-20,2022-05-20
1205,57689,13630,1,Standard,MBBL 3 - Tournoi des seconds couteaux,2022-05-20,2022-05-20
1206,57688,13630,1,Standard,MBBL 3 - Best of the rest,2022-05-20,2022-05-20
1207,57683,15553,2,Standard,TESTate in bocca,2022-05-19,2022-05-19
1208,57679,15449,2,Standard,Ukraine Rookie Bowl II,2022-05-18,2022-05-18
1209,57668,15243,2,Standard,Pap og Brikker #1,2022-05-13,2022-05-13
1210,57659,13643,1,Standard,Play Off GEL 3,2022-05-13,2022-05-13
1211,57658,2294,1,Standard,Royal Rookie Rumble 519,2022-05-12,2022-05-12
1212,57657,15025,2,Standard,HBL 2022 XXL,2022-05-12,2022-05-12
1213,57656,12311,2,Standard,VI CBB Grupo B,2022-05-12,2022-05-12
1214,57655,12311,2,Standard,VI CBB Grupo A,2022-05-12,2022-05-12
1215,57653,8250,2,Standard,Season 17 Hardy,2022-05-11,2022-05-11
1216,57652,8250,2,Standard,Season 17 Laurel,2022-05-11,2022-05-11
1217,57648,12993,1,Standard,Les play offs qu'on attendait plus!,2022-05-10,2022-05-10
1218,57643,15308,2,Standard,FTBBL SL Season 4,2022-05-09,2022-05-09
1219,57639,15084,1,Standard,The Mullet ,2022-05-09,2022-05-09
1220,57637,9298,4,Standard,Midspring Mayhem [EU],2022-05-08,2022-05-08
1221,57636,9298,4,Standard,Midspring Mayhem [NA],2022-05-08,2022-05-08
1222,57635,11676,2,Standard,LEGA GLADIO XXXI- Dead cat,2022-05-08,2022-05-08
1223,57630,11676,2,Standard,LEGA GLADIO XXXI- Eye of Belial,2022-05-07,2022-05-07
1224,57629,11676,2,Standard,LEGA GLADIO XXXI- Tech X,2022-05-07,2022-05-07
1225,57628,11676,2,Standard,LEGA GLADIO XXXI- Maw of the void,2022-05-07,2022-05-07
1226,57627,11676,2,Standard,LEGA GLADIO XXXI- Godhead,2022-05-07,2022-05-07
1227,57626,11676,2,Standard,LEGA GLADIO XXXI- Holy mantle,2022-05-07,2022-05-07
1228,57625,11676,2,Standard,LEGA GLADIO XXXI- Sissy long leg,2022-05-07,2022-05-07
1229,57624,11676,2,Standard,LEGA GLADIO XXXI- Black candle,2022-05-07,2022-05-07
1230,57623,11676,2,Standard,LEGA GLADIO XXXI- Pyromaniac,2022-05-07,2022-05-07
1231,57622,11676,2,Standard,LEGA GLADIO XXXI- Sacred heart,2022-05-07,2022-05-07
1232,57621,11676,2,Standard,LEGA GLADIO XXXI- Polyphemus,2022-05-07,2022-05-07
1233,57619,11676,2,Standard,LEGA GLADIO XXXI- Dr Fetus,2022-05-07,2022-05-07
1234,57618,11676,2,Standard,LEGA GLADIO XXXI- Cricket's head,2022-05-07,2022-05-07
1235,57617,11676,2,Standard,LEGA GLADIO XXXI- Brimstone,2022-05-07,2022-05-07
1236,57615,12917,2,Standard,2020,2022-05-07,2022-05-07
1237,57613,14949,2,Standard,WIL Premiership Division - Season LXIII,2022-05-07,2022-05-07
1238,57612,14949,2,Standard,WIL Unicorn Conference Division - Season LXIII,2022-05-07,2022-05-07
1239,57611,14949,2,Standard,WIL Lion Conference Division - Season LXIII,2022-05-07,2022-05-07
1240,57610,14949,2,Standard,WIL Great Albion Regional Division - Season LXIII,2022-05-07,2022-05-07
1241,57609,14949,2,Standard,WIL Albany Regional Division - Season LXIII,2022-05-07,2022-05-07
1242,57608,15326,1,Standard,SEZON1-PLAY-OFF,2022-05-06,2022-05-06
1243,57606,7412,2,Standard,Nacktschneke Premiership,2022-05-06,2022-05-06
1244,57605,7412,2,Standard,Flusspferd Conference,2022-05-06,2022-05-06
1245,57604,15058,2,Standard,BPA League II,2022-05-05,2022-05-05
1246,57601,14783,1,Standard,[SL20] Old World Brawl #3 (Low),2022-05-04,2022-05-04
1247,57599,14313,3,Standard,Old DAWGZ S2,2022-05-04,2022-05-04
1248,57598,14838,3,Standard,Gambling DAWGZ,2022-05-04,2022-05-04
1249,57596,11327,1,Standard, IoMT Season Nine Playoffs,2022-05-03,2022-05-03
1250,57592,11327,1,Standard,IoMT Season Nine Charity Invitational,2022-05-02,2022-05-02
1251,57591,15034,3,Standard,Siggi v Thoriin,2022-05-02,2022-05-02
1252,57590,14985,1,Standard,Spiked Bench Play-offs,2022-05-02,2022-05-02
1253,57589,14985,3,Standard,End Season Friendlies,2022-05-02,2022-05-02
1254,57588,15084,1,Standard,The Wilkinson Sword,2022-05-02,2022-05-02
1255,57586,15449,2,Standard,Rose El Bowl,2022-05-01,2022-05-01
1256,57584,15060,1,Standard,Mad DAWGZ S1 Final,2022-05-01,2022-05-01
1257,57582,15028,2,Standard,TILT Season 3: Regular Season,2022-04-30,2022-04-30
1258,57580,15028,2,Standard,TILT Season 3: Minor League 1,2022-04-30,2022-04-30
1259,57579,15449,2,Standard,Rookie Bowl,2022-04-30,2022-04-30
1260,57577,14720,1,Standard,[SL20] Old World Rookie Rumble #7,2022-04-28,2022-04-28
1261,57575,13630,2,Standard,MBBL 3 - Young Blood,2022-04-28,2022-04-28
1262,57567,2294,1,Standard,Royal Rookie Rumble 518,2022-04-27,2022-04-27
1263,57566,13322,2,Standard,XXXL Brave New Waaaagh Headz,2022-04-27,2022-04-27
1264,57565,13322,2,Standard,XXXL Brave New Waaaagh Tailz,2022-04-27,2022-04-27
1265,57559,10455,2,Standard,"CIBBL - Y9, Summer - Youngbloods XXXII",2022-04-25,2022-04-25
1266,57556,12816,4,Standard,TDF ronde 5,2022-04-25,2022-04-25
1267,57553,15055,2,Standard,Chill Axe Champions League Season 2,2022-04-25,2022-04-25
1268,57552,15055,2,Standard,Chill Axe East Conference Season 2,2022-04-25,2022-04-25
1269,57551,15055,2,Standard,Chill Axe West Conference Season 2,2022-04-25,2022-04-25
1270,57549,15502,2,Standard,Sezon 1,2022-04-24,2022-04-24
1271,57545,15026,2,Standard,Season 5,2022-04-24,2022-04-24
1272,57544,10455,2,Standard,"CIBBL - Y9, Summer - Tabaldins Two Time Tourny (A)",2022-04-23,2022-04-23
1273,57532,15157,3,Standard,Chaos Cup: Bountygate,2022-04-21,2022-04-21
1274,57531,15506,1,Standard,le tournois des fous furieux,2022-04-21,2022-04-21
1275,57530,15449,2,Standard,Trident League,2022-04-21,2022-04-21
1276,57525,15055,1,Standard,Chill Axe 3rd place,2022-04-20,2022-04-20
1277,57524,15379,2,Standard,Elfy jedzą guwno,2022-04-20,2022-04-20
1278,57519,15398,3,Standard,Liga FiestaPOW,2022-04-19,2022-04-19
1279,57518,12026,4,Standard,HDBC 7s S4 - Altdorf Repêchage,2022-04-19,2022-04-19
1280,57517,12026,1,Standard,HDBC 7s S4 - Altdorf Playoff Finals,2022-04-19,2022-04-19
1281,57515,10875,1,Standard,Jesters Cup Season 8,2022-04-18,2022-04-18
1282,57514,3180,3,Standard,"Spring, Sprung, Sproing!",2022-04-18,2022-04-18
1283,57511,11296,1,Standard,Kausi 7 finaali,2022-04-17,2022-04-17
1284,57510,10875,1,Standard,Play-Offs Season 8,2022-04-15,2022-04-15
1285,57509,9941,2,Standard,EEETT Round 1 game 3,2022-04-14,2022-04-14
1286,57508,9941,2,Standard,EEETT Round 1 game 2,2022-04-14,2022-04-14
1287,57507,9941,2,Standard,EEETT Round 1 game 1,2022-04-14,2022-04-14
1288,57505,14835,2,Standard,STAGIONE 5 RITORNO,2022-04-13,2022-04-13
1289,57504,10368,1,Standard,[SL]UMBBL Cup VIII,2022-04-13,2022-04-13
1290,57501,15034,3,Standard,Thoriin V Houseblackfyre,2022-04-13,2022-04-13
1291,57500,15085,1,Standard,JBL 29 - Playoffs,2022-04-13,2022-04-13
1292,57499,15085,1,Standard,JBL 29 - Coupe de Cristal,2022-04-13,2022-04-13
1293,57498,15085,1,Standard,JBL 29 - Challenge Kronengob,2022-04-13,2022-04-13
1294,57495,15094,3,Standard,Opening Salvo - Season 1,2022-04-13,2022-04-13
1295,57494,14793,1,Standard,Nieżywiec Superliga Play-off Sezon#0,2022-04-13,2022-04-13
1296,57493,2294,1,Standard, Royal Rookie Rumble 517,2022-04-12,2022-04-12
1297,57492,15058,1,Standard,BPA Playoffs,2022-04-12,2022-04-12
1298,57485,15280,4,Standard,I Torneo Porfirio,2022-04-11,2022-04-11
1299,57484,15028,3,Standard,Season 2: Minors II,2022-04-11,2022-04-11
1300,57480,14741,2,Standard,DIBBL S29: Blackwater Glee Club Division,2022-04-10,2022-04-10
1301,57479,14741,2,Standard,DIBBL S29: World's Edge Hornets Division,2022-04-10,2022-04-10
1302,57478,14741,2,Standard,DIBBL S29: Coromandel Capricorns Division,2022-04-10,2022-04-10
1303,57477,15379,2,Standard,Dobry Shiro Anaszpanie Daj Nam Wieczne Wałkowanie,2022-04-09,2022-04-09
1304,57475,15028,1,Standard,TILT Season 2: Playoffs,2022-04-09,2022-04-09
1305,57473,15034,3,Standard,Tripleskull v Siggi,2022-04-08,2022-04-08
1306,57464,14985,2,Standard,Spiked Bench Challenge - Group G,2022-04-08,2022-04-08
1307,57463,14985,2,Standard,Spiked Bench Challenge - Group F,2022-04-08,2022-04-08
1308,57462,14985,2,Standard,Spiked Bench Challenge - Group E,2022-04-08,2022-04-08
1309,57460,14985,2,Standard,Spiked Bench Challenge - Group D,2022-04-08,2022-04-08
1310,57459,14985,2,Standard,Spiked Bench Challenge - Group C,2022-04-08,2022-04-08
1311,57458,14985,2,Standard,Spiked Bench Challenge - Group B,2022-04-08,2022-04-08
1312,57457,14985,2,Standard,Spiked Bench Challenge - Group A,2022-04-08,2022-04-08
1313,57455,6524,2,Standard,AFC West vs AFC North - Season 28,2022-04-08,2022-04-08
1314,57454,6524,2,Standard,AFC East vs AFC South - Season 28,2022-04-08,2022-04-08
1315,57453,6524,2,Standard,NFC West vs NFC North - Season 28,2022-04-08,2022-04-08
1316,57452,6524,2,Standard,NFC East vs NFC South - Season 28,2022-04-08,2022-04-08
1317,57451,15448,2,Standard,BTSX Test Bowl,2022-04-08,2022-04-08
1318,57448,15014,3,Standard,WOW Ersatz II,2022-04-07,2022-04-07
1319,57447,10068,2,Standard,Season 12.3 SHCE vs SHCW,2022-04-06,2022-04-06
1320,57446,10068,2,Standard,Season 12.3 SHCN vs SHCS,2022-04-06,2022-04-06
1321,57445,10068,2,Standard,Season 12.3 KFCE vs KFCW,2022-04-06,2022-04-06
1322,57444,10068,2,Standard,Season 12.3 KFCN vs KFCS,2022-04-06,2022-04-06
1323,57441,14726,1,Standard,FA Cup - Season 1,2022-04-04,2022-04-04
1324,57431,15025,1,Standard,Playoff hbl 2020 xxl,2022-04-02,2022-04-02
1325,57429,15055,1,Standard,Chill Axe Playoff's,2022-04-02,2022-04-02
1326,57426,15161,2,Standard,Eurobowl Bash II - Division Rock,2022-04-02,2022-04-02
1327,57424,15161,2,Standard,Eurobowl Bash II - Division Roll,2022-04-02,2022-04-02
1328,57417,647,2,Standard,SWL XCI Premier,2022-04-01,2022-04-01
1329,57415,647,2,Standard,SWL XCI Aymar Conference,2022-04-01,2022-04-01
1330,57414,647,2,Standard,SWL XCI Blue Lord Conference,2022-04-01,2022-04-01
1331,57413,647,2,Standard,SWL XCI Caging Chris Conference,2022-04-01,2022-04-01
1332,57411,647,2,Standard,SWL XCI Psych Lab Regional,2022-04-01,2022-04-01
1333,57410,6888,1,Standard,BCS National Championship Playoff - NCBB Season 39,2022-03-31,2022-03-31
1334,57409,6888,1,Standard,Uluthan's Rose Bowl - NCBB Season 39,2022-03-31,2022-03-31
1335,57408,6888,1,Standard,DeadEx Orange Bowl - NCBB Season 39,2022-03-31,2022-03-31
1336,57407,6888,1,Standard,Tossit-os Fiesta Bowl - NCBB Season 39,2022-03-31,2022-03-31
1337,57406,6888,1,Standard,WaffleHouse Salty Tears Bowl - NCBB Season 39,2022-03-31,2022-03-31
1338,57405,6888,1,Standard,Kroxorade Cotton Bowl Classic - NCBB Season 39,2022-03-31,2022-03-31
1339,57404,6888,1,Standard,Heinekhaine Citrus Bowl - NCBB Season 39,2022-03-31,2022-03-31
1340,57403,6888,1,Standard,Penultimate Chumpionshit McNurgles Series Finale -,2022-03-31,2022-03-31
1341,57402,6888,1,Standard,Penultimate Chumpionshit McNurgles Series SemiFail,2022-03-31,2022-03-31
1342,57401,6888,1,Standard,Penultimate Chumpionshit McNurgles Series SemiFail,2022-03-31,2022-03-31
1343,57400,10455,2,Standard,"CIBBL - Y9, Summer - Tabaldins Two Time Tourny (H)",2022-03-31,2022-03-31
1344,57399,10455,2,Standard,"CIBBL - Y9, Summer - Modena's Memorial Trophy",2022-03-31,2022-03-31
1345,57398,10455,2,Standard,"CIBBL - Y9, Summer - Chola's Cup",2022-03-31,2022-03-31
1346,57397,10455,2,Standard,"CIBBL - Y9, Summer - Bloodflame's Battle",2022-03-31,2022-03-31
1347,57396,10455,2,Standard,"CIBBL - Y9, Summer - Rosetta's Rampage",2022-03-31,2022-03-31
1348,57395,10455,2,Standard,"CIBBL - Y9, Summer - Skirshakk's Nightmare",2022-03-31,2022-03-31
1349,57394,10455,2,Standard,"CIBBL - Y9, Summer - S.Sang's Sensational Series",2022-03-31,2022-03-31
1350,57393,10455,2,Standard,"CIBBL - Y9, Summer - Redbone's Rumble",2022-03-31,2022-03-31
1351,57392,10455,2,Standard,"CIBBL - Y9, Summer - Ibhib Nightcrawler Memorial",2022-03-31,2022-03-31
1352,57390,10455,2,Standard,"CIBBL - Y9, Summer - Lashweaver's Lineup",2022-03-31,2022-03-31
1353,57388,2294,1,Standard,Royal Rookie Rumble 516,2022-03-30,2022-03-30
1354,57387,15109,2,Standard,EU Group 1 Split 2,2022-03-30,2022-03-30
1355,57386,15109,2,Standard,NA Group 1 Split 2,2022-03-30,2022-03-30
1356,57385,15109,2,Standard,EU Group 2 Split 2,2022-03-30,2022-03-30
1357,57383,15034,1,Standard,Volk v Thoriin Decider,2022-03-30,2022-03-30
1358,57382,15442,2,Standard,X-lecie nienawidzenia piłki kopanki,2022-03-30,2022-03-30
1359,57380,12816,4,Standard,TDF ronde 4,2022-03-30,2022-03-30
1360,57379,14712,2,Standard,Hex n Heir,2022-03-30,2022-03-30
1361,57378,7412,1,Standard,PLAYOFFS,2022-03-30,2022-03-30
1362,57373,14802,4,Standard,III Rookies Bowl,2022-03-28,2022-03-28
1363,57372,12311,1,Standard,Play Off V Liga Canaria,2022-03-27,2022-03-27
1364,57370,15377,3,Standard,gaming,2022-03-27,2022-03-27
1365,57368,12734,2,Standard,"Liga Conferencia T4 ""Montañas""",2022-03-27,2022-03-27
1366,57367,12734,2,Standard,Liga Conferencia T4 Marismas,2022-03-27,2022-03-27
1367,57366,14919,4,Standard,XXL Idolz 3: Morrslieb Derby,2022-03-27,2022-03-27
1368,57365,15034,3,Standard,Siggi v Fear,2022-03-26,2022-03-26
